STUDENT_ID,GENDER,GRADE_LEVEL,PARENT_EDUCATION_LEVEL,FAMILY_INCOME,AVERAGE_SCORE,PASS_FAIL_RATE,ATTENDANCE_PERCENT,ACTIVITY_FLAG,ACTIVITY_HOURS,HIGHEST_ACHIEVEMENT,DISCIPLINE_COUNT,DISCIPLINE_SEVERITY,PRIMARY_INCIDENT_TYPE,AVG_TEACHER_RATING,AVG_TEACHER_EXPERIENCE
S9414,Male,7,Bachelor,117335,52.58,1,86.20,1,7.33,None,1,1,Other,2.10,19.00
S9415,Female,11,Bachelor,947435,42.31,1,83.24,1,10.56,State,3,3,Late Submission,4.70,26.00
S9416,Male,12,None,533276,47.63,1,84.99,1,9.75,School,4,3,Cheating,,
S9417,Female,5,PhD,418725,46.89,1,84.67,1,8.50,School,1,1,Other,,
S9418,Female,9,PhD,475238,52.13,1,84.45,1,9.25,State,5,3,Misconduct,3.10,23.50
S9419,Male,3,Bachelor,919750,50.26,1,85.98,1,7.22,State,3,3,Bullying,3.10,34.00
S9420,Female,12,PhD,76465,48.06,1,87.95,1,7.17,State,3,3,Bullying,4.20,19.00
S9421,Female,9,None,308424,46.30,1,86.09,1,8.00,State,1,1,Cheating,2.10,22.00
S9422,Male,2,None,839644,49.28,1,83.68,1,7.00,State,2,2,Misconduct,3.73,14.67
S9423,Female,12,Master,574128,43.03,1,84.78,1,8.25,State,3,1,Cheating,2.20,7.00
S9424,Female,8,Master,995940,45.30,1,84.78,1,6.83,State,2,2,Misconduct,4.47,11.33
S9425,Female,3,Bachelor,641915,48.03,1,85.10,1,3.67,None,7,3,Other,3.00,21.00
S9426,Male,2,Master,90905,40.32,1,84.34,1,12.50,School,1,2,Bullying,3.00,5.00
S9427,Male,8,Master,371308,56.66,1,84.78,1,3.00,State,4,3,Cheating,4.80,9.00
S9428,Male,8,Master,845221,46.65,1,87.08,1,8.50,State,2,3,Late Submission,2.60,22.00
S9429,Male,3,High School,632084,48.58,1,85.43,1,4.00,School,2,3,Misconduct,2.50,10.00
S9430,Female,12,Bachelor,291175,44.79,1,84.78,1,8.60,State,2,2,Bullying,,
S9431,Female,9,High School,511822,49.50,1,86.42,1,5.60,School,1,1,Cheating,4.00,6.00
S9432,Male,6,High School,813917,54.22,1,85.32,1,7.00,State,2,3,Cheating,3.05,26.50
S9433,Male,10,Bachelor,717010,50.03,1,84.56,1,9.20,State,,,,,
S9434,Female,9,PhD,632619,50.85,1,83.79,1,6.50,State,2,2,Cheating,2.40,30.00
S9435,Male,6,PhD,573083,60.94,1,84.78,1,4.67,State,2,3,Cheating,,
S9436,Female,3,PhD,687202,49.09,1,84.34,1,6.33,None,3,3,Bullying,3.70,21.00
S9437,Male,11,Bachelor,784619,48.42,1,84.78,1,6.00,State,3,2,Cheating,3.10,11.00
S9438,Male,3,Bachelor,81470,48.00,1,85.87,1,10.00,State,1,2,Other,3.90,8.00
S9439,Female,11,Master,254942,47.33,1,83.90,1,9.67,State,2,3,Bullying,3.45,16.50
S9440,Female,5,PhD,349890,44.59,1,84.34,1,9.00,State,2,3,Cheating,3.10,18.00
S9441,Male,11,Master,310531,53.36,1,84.23,1,8.00,State,1,3,Late Submission,3.30,15.00
S9442,Female,12,Master,884733,43.50,1,86.53,1,3.75,School,3,2,Bullying,,
S9443,Male,12,High School,682092,49.50,1,82.91,1,5.75,State,2,2,Bullying,4.40,5.00
S9444,Female,11,Master,474947,42.81,1,84.88,1,11.00,School,4,3,Misconduct,2.90,20.50
S9445,Male,8,High School,399689,48.84,1,85.98,1,8.14,State,1,3,Other,3.20,29.00
S9446,Male,5,None,459394,55.05,1,84.34,1,8.20,None,4,3,Bullying,4.55,25.00
S9447,Male,2,Master,494729,49.07,1,85.76,1,8.75,None,2,2,Bullying,3.45,24.00
S9448,Male,5,None,172359,50.78,1,85.87,1,4.00,School,2,3,Bullying,3.50,30.00
S9449,Male,2,Bachelor,467708,49.79,1,84.67,1,6.33,State,1,3,Cheating,,
S9450,Female,12,Bachelor,235653,53.32,1,86.20,1,7.43,State,2,2,Bullying,2.70,23.00
S9451,Male,7,High School,888557,45.27,1,85.21,1,7.86,State,4,2,Cheating,3.35,8.50
S9452,Male,4,High School,432140,53.51,1,83.90,1,10.00,State,3,3,Late Submission,3.55,22.75
S9453,Male,5,Bachelor,329282,50.68,1,83.79,1,11.67,State,5,3,Cheating,3.80,11.67
S9454,Female,12,None,826152,64.89,1,84.78,1,7.17,State,1,3,Bullying,,
S9455,Male,5,Bachelor,204453,55.10,1,82.80,1,6.00,None,2,3,Misconduct,2.50,2.00
S9456,Male,2,Master,406027,39.13,0,85.21,1,4.88,State,4,2,Cheating,,
S9457,Female,5,PhD,398598,44.19,1,85.21,1,7.50,State,3,1,Late Submission,4.43,25.67
S9458,Female,3,None,712465,54.45,1,82.91,1,7.00,State,2,2,Cheating,3.00,29.00
S9459,Male,11,Bachelor,446954,50.75,1,85.21,1,8.20,State,4,3,Misconduct,3.30,23.00
S9460,Male,6,None,219261,56.43,1,84.67,1,4.50,State,2,3,Other,3.55,27.00
S9461,Male,7,Bachelor,838981,52.97,1,83.35,1,8.50,None,4,3,Bullying,,
S9462,Male,5,Master,352276,51.44,1,85.32,1,5.00,State,2,3,Cheating,3.83,14.33
S9463,Female,3,Bachelor,512345,40.23,1,86.20,1,8.00,State,3,3,Misconduct,4.20,21.00
S9464,Female,4,PhD,698356,44.24,1,83.35,1,6.29,State,2,3,Late Submission,4.10,5.50
S9465,Female,11,PhD,901424,46.91,1,83.35,1,7.60,State,4,3,Other,3.07,14.33
S9466,Female,4,None,114125,47.29,1,86.64,1,4.17,State,2,3,Bullying,,
S9467,Female,2,Bachelor,436488,47.72,1,86.75,1,7.20,State,4,3,Bullying,3.55,14.50
S9468,Male,5,Master,976357,47.74,1,85.98,1,8.17,State,2,3,Bullying,3.27,12.00
S9469,Male,1,Bachelor,538151,48.37,1,85.54,1,9.33,State,3,3,Late Submission,,
S9470,Female,6,High School,129922,50.73,1,86.75,1,5.40,School,2,3,Other,2.85,18.00
S9471,Male,3,Bachelor,474151,48.32,1,84.56,1,6.25,State,6,3,Misconduct,4.55,26.00
S9472,Male,12,Master,611064,61.42,1,85.43,1,6.33,School,1,1,Bullying,,
S9473,Male,5,High School,830955,56.62,1,82.69,1,7.40,None,1,2,Misconduct,3.90,15.00
S9474,Male,5,Master,63889,50.16,1,82.58,1,5.40,None,3,3,Bullying,3.95,24.00
S9475,Female,12,PhD,458164,50.14,1,84.34,1,8.00,School,5,3,Bullying,3.27,14.67
S9476,Male,7,PhD,707095,52.45,1,85.54,1,8.60,School,3,3,Cheating,4.60,31.50
S9477,Male,12,Master,374546,44.76,1,84.78,1,6.60,State,1,3,Late Submission,3.60,15.00
S9478,Male,2,PhD,564939,43.14,1,84.45,1,12.00,State,3,3,Bullying,4.25,31.00
S9479,Female,6,None,495372,44.39,1,86.53,1,3.00,State,6,3,Other,2.70,8.50
S9480,Female,8,None,416997,53.37,1,84.67,1,8.00,State,4,3,Misconduct,4.20,28.50
S9481,Male,2,High School,383888,57.77,1,85.32,1,5.00,State,4,3,Other,,
S9482,Male,12,High School,135350,51.56,1,85.65,1,2.50,School,1,1,Late Submission,2.50,16.50
S9483,Male,1,Bachelor,848532,54.51,1,85.76,1,9.25,None,3,3,Cheating,,
S9484,Male,8,High School,635023,52.95,1,84.01,1,7.50,State,,,,3.00,5.00
S9485,Male,11,High School,168300,45.77,1,83.90,1,4.75,State,7,3,Other,,
S9486,Male,9,Master,981726,45.51,1,83.68,1,8.43,School,5,3,Bullying,3.90,20.00
S9487,Female,12,PhD,624615,44.38,1,84.56,1,7.80,School,2,2,Bullying,4.67,32.67
S9488,Male,6,None,941779,55.91,1,85.43,1,7.80,State,6,3,Misconduct,3.10,10.00
S9489,Female,7,PhD,683875,52.03,1,83.79,1,8.67,State,3,3,Bullying,3.40,17.00
S9490,Female,3,None,114649,51.41,1,85.21,1,8.00,State,3,3,Bullying,3.70,7.00
S9491,Female,2,Bachelor,928861,48.08,1,84.88,1,2.00,State,3,3,Cheating,3.15,27.50
S9492,Male,5,Master,64512,49.80,1,84.23,1,6.25,State,2,3,Other,2.60,17.50
S9493,Male,8,High School,308674,54.66,1,83.46,1,7.60,State,5,3,Cheating,3.85,28.50
S9494,Male,12,Bachelor,656931,50.79,1,85.98,1,10.00,State,3,3,Other,4.40,4.00
S9495,Male,9,Bachelor,825807,56.68,1,84.88,1,4.80,National,4,3,Bullying,,
S9496,Female,6,Master,781412,46.48,1,84.99,1,6.40,School,7,3,Bullying,2.60,21.00
S9497,Male,8,PhD,578317,49.27,1,86.86,1,10.67,State,2,1,Misconduct,2.93,30.33
S9498,Male,1,Bachelor,379663,49.47,1,83.90,1,7.80,School,2,2,Bullying,3.50,29.00
S9499,Female,10,Master,742141,53.69,1,85.21,1,10.00,None,3,2,Bullying,,
S9500,Female,8,Master,66639,50.74,1,85.98,1,10.00,School,2,1,Bullying,3.67,13.33
S9501,Female,12,None,92321,46.27,1,81.49,1,6.33,State,2,2,Misconduct,3.13,11.50
S9502,Male,10,Bachelor,815212,51.97,1,86.75,1,6.33,None,1,3,Misconduct,,
S9503,Female,1,Bachelor,907009,54.39,1,87.51,1,5.00,None,1,2,Late Submission,3.90,29.00
S9504,Male,4,Bachelor,897761,45.97,1,85.65,1,6.50,District,3,3,Bullying,2.80,19.00
S9505,Male,3,PhD,422836,42.65,1,83.79,1,10.50,School,4,3,Bullying,3.30,3.00
S9506,Female,7,None,946107,54.24,1,83.35,1,10.83,State,3,3,Late Submission,4.30,34.00
S9507,Male,6,Bachelor,759375,62.06,1,87.29,1,6.00,None,6,3,Bullying,2.70,22.00
S9508,Female,1,Master,392520,42.66,1,83.02,1,7.50,State,3,3,Bullying,3.65,31.00
S9509,Male,2,None,142906,51.81,1,85.43,1,10.50,National,5,3,Bullying,4.35,20.00
S9510,Male,7,High School,745505,54.51,1,82.26,1,5.00,State,6,3,Late Submission,3.78,21.25
S9511,Female,5,Bachelor,158824,49.00,1,82.48,1,11.40,State,3,3,Cheating,3.60,23.00
S9512,Male,5,Bachelor,660719,48.19,1,85.87,1,9.20,None,2,3,Late Submission,3.70,9.50
S9513,Male,9,Bachelor,874367,41.88,1,84.56,1,5.25,State,5,3,Other,4.20,26.00
S9514,Female,7,Bachelor,302080,47.81,1,84.67,1,8.50,None,3,3,Cheating,3.60,16.00
S9515,Male,5,High School,543490,53.37,1,86.53,1,5.67,State,4,3,Bullying,4.10,23.00
S9516,Female,1,Master,807843,60.88,1,80.50,1,10.20,State,4,3,Bullying,3.25,20.50
S9517,Female,6,Master,989578,52.34,1,84.67,1,6.38,State,,,,3.80,33.00
S9518,Female,5,PhD,901881,54.52,1,87.19,1,6.14,School,3,2,Other,,
S9519,Male,6,None,228743,52.33,1,84.99,1,5.00,State,6,3,Other,3.10,10.00
S9520,Female,12,PhD,919741,50.77,1,85.65,1,7.50,None,3,3,Misconduct,,
S9521,Female,8,PhD,936782,49.95,1,83.68,1,9.50,None,4,3,Bullying,3.80,14.00
S9522,Male,11,Master,894559,45.16,1,86.97,1,12.50,National,3,3,Late Submission,3.55,26.00
S9523,Male,3,Master,667599,45.06,1,85.87,1,6.20,State,3,3,Late Submission,3.30,15.50
S9524,Female,10,Master,393676,42.15,1,84.45,1,5.00,State,2,2,Misconduct,4.65,33.00
S9525,Male,10,Master,570461,53.18,1,85.76,1,6.33,State,1,3,Other,2.97,28.33
S9526,Male,3,None,909761,53.42,1,81.71,1,7.75,School,3,3,Misconduct,4.10,33.00
S9527,Female,5,None,508916,50.79,1,83.13,1,4.00,National,2,3,Cheating,3.10,30.25
S9528,Male,9,Bachelor,846506,49.41,1,85.43,1,5.67,State,5,3,Bullying,3.40,21.50
S9529,Female,10,None,185164,47.91,1,85.21,1,6.50,State,6,3,Late Submission,,
S9530,Male,7,PhD,825732,56.97,1,86.86,1,8.33,School,5,2,Late Submission,3.83,19.67
S9531,Female,6,High School,927822,51.86,1,85.98,1,9.67,None,3,3,Bullying,3.67,15.33
S9532,Male,12,High School,758538,45.31,1,86.75,1,5.75,State,4,3,Other,3.20,24.33
S9533,Female,12,High School,399919,45.40,1,86.09,1,9.43,State,2,2,Misconduct,2.60,26.00
S9534,Female,7,None,377462,50.74,1,85.10,1,10.50,State,4,3,Bullying,2.63,14.50
S9535,Female,12,High School,72822,49.75,1,84.99,1,7.50,School,4,3,Cheating,2.50,10.00
S9536,Male,9,Bachelor,197573,45.14,1,86.97,1,4.88,State,4,3,Bullying,,
S9537,Female,4,High School,326259,45.11,1,84.99,1,10.40,State,3,2,Bullying,3.40,1.50
S9538,Male,2,PhD,677906,51.25,1,85.21,1,8.33,State,2,3,Cheating,3.50,24.67
S9539,Female,4,Master,200914,43.86,1,84.99,1,10.75,School,1,2,Misconduct,4.15,25.00
S9540,Female,6,PhD,986484,42.50,1,84.34,1,8.00,State,6,3,Bullying,2.90,19.50
S9541,Male,12,PhD,93061,54.58,1,85.98,1,4.00,School,3,3,Bullying,4.80,28.00
S9542,Male,12,PhD,119160,42.51,1,86.86,1,10.00,State,2,2,Bullying,3.05,18.00
S9543,Male,7,None,307120,58.42,1,85.43,1,9.33,State,7,3,Misconduct,4.00,27.00
S9544,Male,1,PhD,904801,39.51,0,85.87,1,5.57,State,2,1,Cheating,4.00,8.00
S9545,Female,5,None,604844,57.29,1,85.76,1,4.60,State,4,3,Misconduct,,
S9546,Male,7,Master,106855,52.20,1,85.76,1,2.00,State,5,3,Other,,
S9547,Male,11,PhD,258893,43.03,1,83.68,1,10.40,State,5,2,Misconduct,2.60,25.00
S9548,Male,8,PhD,616532,55.94,1,84.56,1,3.67,State,3,2,Bullying,4.00,27.00
S9549,Male,11,None,82941,53.17,1,84.34,1,7.00,State,1,1,Cheating,3.40,1.00
S9550,Female,8,Master,572894,50.11,1,85.21,1,4.75,None,2,3,Bullying,4.30,3.00
S9551,Female,8,High School,944762,53.00,1,84.99,1,8.22,State,2,3,Late Submission,3.23,23.00
S9552,Female,8,Master,376266,52.55,1,85.87,1,9.40,None,2,2,Cheating,3.35,16.25
S9553,Female,5,Bachelor,697474,43.47,1,84.78,1,10.67,School,4,2,Bullying,4.90,7.00
S9554,Male,5,PhD,166210,43.56,1,83.68,1,7.67,State,2,3,Bullying,3.70,29.00
S9555,Female,4,Bachelor,858995,46.03,1,82.26,1,6.71,State,2,3,Cheating,3.80,29.50
S9556,Male,1,High School,450365,51.29,1,85.32,1,6.00,State,2,2,Bullying,4.33,10.00
S9557,Female,6,High School,296456,61.76,1,84.01,1,12.00,State,1,1,Misconduct,3.17,9.50
S9558,Male,4,High School,247753,57.59,1,84.45,1,5.20,State,3,3,Cheating,3.10,11.00
S9559,Male,6,None,376449,40.44,1,87.19,1,10.75,None,5,3,Misconduct,,
S9560,Female,12,None,537074,49.58,1,85.43,1,7.17,School,2,3,Cheating,,
S9561,Male,7,Bachelor,68207,49.29,1,85.10,1,7.60,State,2,3,Cheating,3.90,22.00
S9562,Male,7,None,454233,42.44,1,84.78,1,9.00,National,1,1,Misconduct,3.80,16.00
S9563,Female,12,None,385362,51.44,1,85.10,1,8.00,State,2,3,Cheating,3.20,9.00
S9564,Female,5,PhD,550707,47.33,1,84.88,1,5.14,School,4,2,Cheating,3.60,31.00
S9565,Male,2,Master,349524,42.44,1,84.67,1,6.00,None,2,2,Bullying,3.27,15.67
S9566,Female,11,High School,525178,48.94,1,84.12,1,10.00,School,,,,4.70,8.00
S9567,Male,1,High School,661458,58.22,1,83.68,1,6.20,State,3,2,Cheating,,
S9568,Male,7,PhD,393085,58.60,1,86.20,1,8.50,None,2,1,Cheating,2.50,23.00
S9569,Male,6,High School,749081,50.97,1,88.39,1,8.60,School,4,3,Cheating,2.20,22.00
S9570,Male,4,Bachelor,581887,51.59,1,85.76,1,9.29,State,5,3,Cheating,,
S9571,Female,8,None,218619,51.42,1,83.68,1,8.80,State,2,3,Cheating,,
S9572,Male,9,Bachelor,606502,52.78,1,86.20,1,10.14,State,3,3,Cheating,4.90,33.00
S9573,Female,10,Bachelor,136560,53.71,1,84.12,1,9.67,National,5,3,Bullying,3.43,23.50
S9574,Female,10,PhD,120484,49.74,1,85.65,1,7.78,State,4,3,Bullying,4.30,34.00
S9575,Female,7,Bachelor,363028,52.08,1,86.64,1,5.14,School,2,3,Bullying,2.25,15.00
S9576,Female,6,High School,299830,48.73,1,82.48,1,9.50,School,3,2,Cheating,2.10,20.00
S9577,Male,5,None,438393,43.47,1,85.65,1,8.14,State,4,3,Late Submission,,
S9578,Female,3,PhD,443929,52.78,1,86.42,1,5.00,District,3,3,Bullying,4.20,1.00
S9579,Female,6,Bachelor,567692,42.80,1,83.90,1,9.50,State,3,3,Other,2.40,30.00
S9580,Male,9,PhD,542753,49.95,1,86.20,1,9.50,State,5,3,Late Submission,3.80,35.00
S9581,Female,1,None,986682,50.94,1,84.88,1,11.67,State,4,3,Late Submission,,
S9582,Female,8,None,834974,42.73,1,86.31,1,9.20,State,10,3,Bullying,,
S9583,Female,8,High School,845628,55.50,1,83.13,1,5.00,School,2,3,Cheating,4.00,27.00
S9584,Male,12,High School,577966,57.09,1,86.97,1,3.00,School,1,3,Misconduct,,
S9585,Male,12,Bachelor,748384,31.37,0,83.68,1,5.67,State,6,3,Bullying,2.55,17.00
S9586,Female,8,None,918908,54.47,1,84.67,1,4.75,State,2,2,Other,,
S9587,Male,5,Master,94976,52.29,1,86.64,1,7.33,State,4,2,Bullying,4.60,20.00
S9588,Male,7,None,282322,41.29,1,85.32,1,10.00,State,1,2,Misconduct,,
S9589,Male,12,Master,665939,51.09,1,85.10,1,7.17,None,6,3,Cheating,3.53,23.33
S9590,Male,7,Bachelor,417054,44.51,1,84.45,1,6.67,State,4,3,Bullying,4.00,10.50
S9591,Female,3,Master,412084,54.51,1,86.64,1,6.17,State,6,3,Misconduct,,
S9592,Male,12,PhD,796198,49.12,1,83.79,1,6.14,School,3,3,Bullying,3.35,15.00
S9593,Male,9,Master,563682,41.93,1,86.31,1,10.33,State,3,2,Bullying,3.42,9.20
S9594,Male,6,None,493447,49.10,1,83.90,1,7.80,State,,,,,
S9595,Male,6,Bachelor,828793,50.97,1,84.78,1,10.00,State,3,1,Bullying,,
S9596,Male,12,Bachelor,432526,48.39,1,85.10,1,8.00,State,6,2,Misconduct,3.65,17.50
S9597,Female,2,Master,484721,58.33,1,84.12,1,5.29,School,4,3,Late Submission,2.50,13.00
S9598,Male,10,High School,491007,40.89,1,84.88,1,7.11,State,,,,,
S9599,Female,5,Master,720277,44.84,1,85.76,1,9.57,State,2,2,Late Submission,3.93,12.25
S9600,Female,10,Bachelor,378816,46.71,1,83.68,1,4.20,School,3,3,Misconduct,3.60,20.00
S9601,Female,2,None,279725,47.39,1,84.56,1,6.89,State,1,1,Other,2.30,11.00
S9602,Female,7,High School,246467,48.33,1,85.65,1,7.75,School,3,3,Cheating,2.70,17.00
S9603,Female,6,None,585570,55.11,1,85.65,1,6.42,State,3,3,Bullying,3.40,27.00
S9604,Female,7,PhD,473719,53.63,1,86.09,1,3.67,State,2,3,Other,2.70,26.00
S9605,Male,2,High School,722387,53.39,1,84.01,1,5.00,State,2,3,Bullying,2.50,14.00
S9606,Female,12,Bachelor,635150,43.50,1,87.62,1,11.75,State,5,3,Late Submission,3.25,8.50
S9607,Female,9,Bachelor,601125,54.33,1,86.09,1,5.25,State,1,3,Misconduct,3.45,21.50
S9608,Female,12,High School,139416,40.81,1,84.56,1,9.00,State,3,3,Bullying,2.65,19.50
S9609,Male,1,Bachelor,219907,51.84,1,85.98,1,7.33,School,1,3,Misconduct,3.90,10.00
S9610,Male,5,High School,457561,45.36,1,85.54,1,8.60,State,3,3,Bullying,3.20,18.00
S9611,Male,6,PhD,817321,51.09,1,84.99,1,13.00,None,2,3,Misconduct,2.35,17.50
S9612,Female,5,High School,296478,56.17,1,85.65,1,8.44,State,4,3,Bullying,2.30,2.00
S9613,Male,3,Master,345244,45.92,1,84.88,1,7.43,State,3,3,Bullying,2.20,2.00
S9614,Male,2,Master,459419,60.00,1,84.78,1,8.50,State,3,3,Bullying,,
S9615,Male,10,None,648388,46.80,1,87.29,1,6.00,School,7,3,Bullying,2.10,7.00
S9616,Male,8,None,927505,56.68,1,87.40,1,7.14,State,3,2,Bullying,,
S9617,Female,4,Master,54646,52.23,1,83.68,1,7.22,State,3,3,Bullying,2.95,14.00
S9618,Male,3,High School,62657,55.81,1,86.09,1,12.00,State,2,3,Bullying,3.75,21.50
S9619,Male,6,Master,543302,49.87,1,85.43,1,6.89,State,4,3,Late Submission,,
S9620,Female,8,Master,441866,51.42,1,84.23,1,7.50,School,5,3,Bullying,3.85,28.50
S9621,Female,3,PhD,596137,52.17,1,87.40,1,6.50,State,3,3,Cheating,3.93,8.67
S9622,Male,1,Bachelor,972613,50.83,1,83.68,1,6.13,State,1,1,Bullying,4.10,4.00
S9623,Male,4,High School,541544,49.20,1,85.87,1,6.83,School,2,3,Bullying,,
S9624,Male,4,High School,373525,57.73,1,85.10,1,9.25,School,4,2,Late Submission,2.30,24.00
S9625,Female,5,Master,267074,49.00,1,83.79,1,4.60,School,4,3,Bullying,3.95,18.50
S9626,Male,11,High School,875278,46.97,1,86.09,1,3.88,School,,,,4.40,21.00
S9627,Female,2,None,633835,50.58,1,86.75,1,11.25,School,1,3,Other,2.10,22.00
S9628,Male,4,PhD,53466,49.65,1,84.88,1,8.17,State,5,3,Other,4.30,32.00
S9629,Female,9,Master,195479,52.11,1,84.78,1,6.20,School,2,2,Late Submission,,
S9630,Female,4,None,794668,49.68,1,85.76,1,1.00,State,3,3,Cheating,,
S9631,Male,11,High School,576926,50.91,1,86.20,1,7.50,State,3,3,Other,4.70,32.00
S9632,Female,8,PhD,81478,53.64,1,83.02,1,7.60,State,3,3,Bullying,4.30,15.00
S9633,Female,7,Master,462346,54.15,1,85.98,1,7.00,State,2,2,Bullying,,
S9634,Female,11,PhD,368471,41.00,1,84.88,1,7.86,School,2,3,Bullying,4.00,4.50
S9635,Male,9,None,731620,50.57,1,84.34,1,9.50,State,2,3,Bullying,3.70,25.00
S9636,Male,7,Bachelor,659760,42.19,1,83.35,1,6.20,School,4,2,Bullying,3.75,17.00
S9637,Female,1,High School,260817,50.76,1,85.76,1,8.25,State,3,3,Bullying,3.80,13.00
S9638,Male,12,High School,750284,51.98,1,85.54,1,3.67,State,1,2,Other,2.40,21.67
S9639,Male,4,Master,428773,49.80,1,87.95,1,7.33,State,1,1,Other,4.30,13.50
S9640,Female,11,High School,748660,45.14,1,86.09,1,7.70,State,1,1,Bullying,3.05,26.00
S9641,Male,3,Bachelor,825568,56.56,1,85.87,1,6.50,State,1,1,Cheating,3.75,25.00
S9642,Male,12,Master,772115,49.48,1,86.86,1,9.75,State,1,3,Cheating,3.80,15.50
S9643,Female,8,None,660320,48.77,1,84.23,1,6.60,State,2,3,Bullying,4.40,21.00
S9644,Male,12,High School,107162,45.40,1,83.35,1,7.00,State,4,3,Other,4.05,1.50
S9645,Female,9,Master,632430,41.93,1,83.46,1,8.75,State,3,3,Late Submission,2.55,31.50
S9646,Female,2,High School,785061,50.69,1,87.19,1,4.75,None,4,3,Cheating,,
S9647,Female,3,Bachelor,940466,51.38,1,85.21,1,6.40,School,5,3,Cheating,3.50,12.00
S9648,Male,9,Bachelor,217744,58.15,1,84.34,1,6.71,School,2,3,Late Submission,4.70,35.00
S9649,Male,1,None,393939,51.35,1,85.76,1,6.00,School,2,3,Cheating,,
S9650,Female,10,Master,513174,46.89,1,85.65,1,7.17,State,3,2,Late Submission,2.20,8.00
S9651,Female,5,PhD,143589,61.70,1,86.42,1,5.14,State,2,2,Bullying,3.70,2.00
S9652,Female,12,None,478038,54.98,1,84.34,1,5.75,State,3,2,Bullying,2.70,13.00
S9653,Female,7,Bachelor,194353,47.50,1,84.67,1,10.40,State,2,3,Misconduct,4.00,17.00
S9654,Male,12,Master,163792,57.06,1,85.54,1,8.80,State,3,2,Other,3.80,16.00
S9655,Female,12,PhD,748781,38.62,0,85.76,1,11.17,State,1,2,Cheating,2.10,16.00
S9656,Male,10,Bachelor,639193,48.56,1,85.87,1,6.13,State,6,3,Bullying,2.65,21.50
S9657,Female,4,Bachelor,826317,45.97,1,84.67,1,7.00,State,2,3,Bullying,3.45,10.00
S9658,Female,8,Master,955383,50.00,1,84.45,1,12.67,None,2,1,Bullying,4.70,13.00
S9659,Male,12,High School,618676,46.60,1,86.75,1,9.50,State,4,3,Cheating,3.33,20.33
S9660,Female,11,Bachelor,67255,47.61,1,83.79,1,2.00,National,1,1,Late Submission,3.45,18.00
S9661,Male,12,Bachelor,673208,53.38,1,87.08,1,7.83,State,1,3,Bullying,4.55,14.50
S9662,Female,12,Master,590612,55.86,1,84.34,1,8.00,State,2,3,Cheating,2.20,11.00
S9663,Male,4,PhD,780821,48.97,1,84.01,1,8.00,State,5,3,Other,2.80,12.00
S9664,Male,7,None,172706,60.69,1,83.13,1,5.50,State,4,3,Bullying,3.45,14.50
S9665,Male,3,Master,82181,44.73,1,85.21,1,5.50,None,,,,3.35,18.00
S9666,Female,2,PhD,862647,45.10,1,83.13,1,6.67,State,5,3,Bullying,3.70,16.50
S9667,Male,7,None,789742,45.64,1,85.10,1,7.00,State,2,3,Bullying,2.80,12.00
S9668,Male,8,High School,50751,48.00,1,83.13,1,7.00,State,4,3,Bullying,,
S9669,Male,4,High School,627325,54.59,1,85.98,1,9.60,State,3,3,Other,,
S9670,Male,3,None,845189,50.68,1,85.43,1,8.80,State,3,2,Cheating,2.60,26.00
S9671,Female,8,Master,280518,47.54,1,84.88,1,8.43,State,4,3,Late Submission,,
S9672,Male,1,High School,728290,50.04,1,84.45,1,9.25,None,3,3,Misconduct,3.87,21.67
S9673,Male,5,Bachelor,577734,45.50,1,86.64,1,5.45,State,3,3,Bullying,4.20,30.00
S9674,Female,6,Master,556475,45.17,1,87.84,1,8.75,School,3,3,Bullying,3.90,20.00
S9675,Female,11,None,657445,47.64,1,85.65,1,6.25,School,5,3,Cheating,,
S9676,Female,7,Bachelor,564204,50.03,1,84.67,1,2.50,State,1,1,Bullying,2.10,8.00
S9677,Male,10,Master,562877,38.89,0,85.43,1,8.00,State,1,1,Late Submission,,
S9678,Male,6,Bachelor,460091,48.81,1,86.86,1,8.67,State,5,3,Misconduct,,
S9679,Male,10,High School,129581,49.15,1,84.99,1,6.40,School,2,3,Cheating,,
S9680,Female,12,PhD,55911,51.66,1,83.35,1,3.80,State,3,3,Cheating,2.65,14.00
S9681,Female,7,PhD,735561,51.37,1,85.65,1,7.33,State,4,3,Misconduct,4.20,1.00
S9682,Male,12,None,841730,51.08,1,85.21,1,4.00,State,4,2,Other,4.37,12.33
S9683,Female,9,None,110957,44.68,1,85.76,1,11.00,District,3,2,Other,2.60,21.00
S9684,Female,4,None,193233,45.55,1,86.31,1,9.50,State,1,2,Misconduct,4.90,5.50
S9685,Female,7,High School,381598,58.45,1,86.31,1,3.40,State,4,3,Bullying,3.80,11.00
S9686,Female,9,None,769764,46.70,1,85.32,1,7.29,State,1,1,Cheating,2.70,25.00
S9687,Female,9,None,370712,39.61,0,85.98,1,5.50,State,6,3,Cheating,,
S9688,Male,5,Master,178083,51.66,1,84.99,1,7.83,State,,,,,
S9689,Female,12,None,92871,52.69,1,83.13,1,4.00,School,2,1,Bullying,,
S9690,Male,10,None,982152,52.61,1,82.91,1,7.50,School,3,2,Bullying,2.70,29.00
S9691,Female,4,PhD,581070,57.38,1,84.56,1,7.83,State,4,2,Misconduct,4.37,19.00
S9692,Female,7,Master,845110,51.31,1,86.42,1,6.75,State,3,3,Bullying,,
S9693,Female,12,Master,346807,47.03,1,85.65,1,10.40,State,4,3,Other,3.40,23.00
